bigram,log_likelihood,relative_frequency,total_count,register,p_value,p_value_fdr
ἵστημι ὀρθός,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
θυμός δέω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἄκρος κορυφή,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
πρόσφημι γλαυκῶπις,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
πίπτω ἀραβέω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἔγχος ἀκαχμένος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἴς Τηλέμαχος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
σκότος καλύπτω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ὀψέ μετεῖπον,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
κήρ ἀλεείνω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
χάζω κήρ,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
δαίνυμι θυμός,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
Τηλέμαχος προσφωνέω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἐρύω ξίφος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
χείρ καταρρέζω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἔρχομαι Ἀθήνη,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
προσεῖπον φίλος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
Λυκάων ἀγλαός,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
πύκα ποιητός,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
μαστίζω ἐλαύνω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
παύω πόνος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
λιπαρός δέω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
τίθημι θεά,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἐφανδάνω μῦθος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
νέος ὑπερηνορέων,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
θρασύς χείρ,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
πρόμαχος κορύσσω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
πίνω ἐθέλω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ὀρθός μῦθος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ταχύς Αἴας,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
φρονέω ἀγοράομαι,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἡδύς γελάω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
νεφεληγερέτα Ζεύς,-10.351266637017797,0.0003281162844111953,30,Narrative,0.0012938587410238809,0.2696171467551328
μέγας κορυθαίολος,-10.589434781409494,0.00013124651376447813,12,Narrative,0.0011373574334916923,0.2696171467551328
Ἀλέξανδρος θεοειδής,-10.589434781409494,0.00013124651376447813,12,Narrative,0.0011373574334916923,0.2696171467551328
δεξιός ὦμος,-10.589434781409494,0.00013124651376447813,12,Narrative,0.0011373574334916923,0.2696171467551328
γέρων Πρίαμος,-10.589434781409494,0.00013124651376447813,12,Narrative,0.0011373574334916923,0.2696171467551328
χείρ ἰάλλω,-11.132298981002112,0.00017499535168597085,16,Narrative,0.0008483737653569223,0.24485528181863592
Ὄλυμπος κάρηνον,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
σμερδαλέος ἰάχω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
σπένδω πίνω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
προσεῖπον πολύτλας,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ὀξύς νοέω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ὄρνυμι γόος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
μῦθος Ἀργεῖος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
Ὀιλεύς ταχύς,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
τεῦχος ἅλλομαι,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
πούς λιπαρός,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ὄχος τεῦχος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
Ἀντήνωρ υἱός,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
εἶδον γηθέω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
φίλος πόσις,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
βαίνω θάλαμος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
θοός ἀτάλαντος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
μέγας φρονέω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ἀπιθέω θεά,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ἐνίπτω ἔπος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
αἴθουσα ἐρίδουπος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ἐκπίπτω χείρ,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
γηθέω πολύτλας,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
βαίνω Ὄλυμπος,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
ἄρχω ἀγορεύω,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
υἱός Ἀπόλλων,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
νῶροψ χαλκός,-11.758052608306604,8.749767584298542e-05,8,Narrative,0.0006058057493823971,0.18025270928629714
προίημι δολιχόσκιος,-11.892331251707724,0.00014218372324485131,13,Narrative,0.0005636552987967301,0.18025270928629714
βάλλω δόρυ,-11.892331251707724,0.00014218372324485131,13,Narrative,0.0005636552987967301,0.18025270928629714
μέγας ἰάχω,-12.343541774641153,0.000185932561166344,17,Narrative,0.0004425146702635312,0.16477115694423744
Εὔμαιος συβώτης,-13.208089591606713,0.00015312093272522447,14,Narrative,0.000278743355810668,0.11135150970765102
ἰσόθεος φώς,-13.208089591606713,0.00015312093272522447,14,Narrative,0.000278743355810668,0.11135150970765102
λύω γυῖον,-13.208089591606713,0.00015312093272522447,14,Narrative,0.000278743355810668,0.11135150970765102
τροφός Εὐρύκλεια,-13.208089591606713,0.00015312093272522447,14,Narrative,0.000278743355810668,0.11135150970765102
κλύω πείθω,-13.208089591606713,0.00015312093272522447,14,Narrative,0.000278743355810668,0.11135150970765102
τεσσαράκοντα μέλας,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
δάκρυον λείβω,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ἑταῖρος ἔθνος,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
γόνυ φίλος,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ἔθνος χάζω,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
νύξ καλύπτω,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ἀγχίμολος ἔρχομαι,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ἐρείπω ὄχος,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
βαίνω πρόμαχος,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
κέλομαι μακρός,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
περικλυτός ἀμφιγύεις,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ἀσάμινθος βαίνω,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
δύο ἀνήρ,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
ποδήνεμος ὠκύς,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
Πρίαμος θεοειδής,-13.227809184344935,9.84348853233586e-05,9,Narrative,0.00027582601760360397,0.11135150970765102
περίφρων Πηνελόπεια,-14.05559009864097,0.0005468604740186589,50,Narrative,0.0001774854810996016,0.08172596721686311
ξανθός Μενέλαος,-14.118668827040368,0.0003390534938915685,31,Narrative,0.0001716319049203416,0.07963852412846097
διάκτορος Ἀργειφόντης,-14.534867299033262,0.00016405814220559766,15,Narrative,0.00013758932960273055,0.06747582073956349
ναῦς ἕπομαι,-14.534867299033262,0.00016405814220559766,15,Narrative,0.00013758932960273055,0.06747582073956349
Εὐπείθης υἱός,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
βάλλω στῆθος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
μέγας Τελαμώνιος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
ἀραβέω τεῦχος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
αἰχμή χάλκειος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
ἄλκιμος ἔγχος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
πρόσφημι κορυθαίολος,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
Τελαμώνιος Αἴας,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
ὁρμαίνω φρήν,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
λύω γόνυ,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
φωνέω ἡγέομαι,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
ἵμερος ὄρνυμι,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
ἀέκων πέτομαι,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
φίλος τροφός,-14.697565760383256,0.00010937209480373178,10,Narrative,0.00012620931692987905,0.06344226838772696
θεά λευκώλενος,-14.81137508114946,0.00020780698012709038,19,Narrative,0.00011881665433714359,0.06344226838772696
ἀγαθός Μενέλαος,-15.234551685794187,0.00028436744648970263,26,Narrative,9.495023634915366e-05,0.055606730163274734
πόσις ἐδητύς,-15.501890377201226,0.00025155581804858307,23,Narrative,8.24227846540112e-05,0.048743380324653036
βαίνω δῶμα,-15.871191600303952,0.00017499535168597085,16,Narrative,6.78029965624945e-05,0.04216437686233227
Νέστωρ υἱός,-15.871191600303952,0.00017499535168597085,16,Narrative,6.78029965624945e-05,0.04216437686233227
ὀξύς δόρυ,-16.064651509703463,0.00021874418960746356,20,Narrative,6.121612433670168e-05,0.038869661432780866
ἀπαμείβομαι φωνέω,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
ἀμείβω Γερήνιος,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
νοέω θεά,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
ἀτάλαντος Ἄρης,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
ἀμείβω θεά,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
αἱρέω ἄλκιμος,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
ὀχθέω μεγαλήτωρ,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
πρόσφημι κρείων,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
ἵστημι πρόσφημι,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
πρόσφημι ξανθός,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
μένος Ἀλκίνοος,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
πρότερος προσεῖπον,-16.16732233642158,0.00012030930428410496,11,Narrative,5.798584014893339e-05,0.037210253868338414
λευκώλενος Ἥρα,-16.698448471503173,0.00026249302752895626,24,Narrative,4.3816818942190193e-05,0.03223261384648603
ἔρος ἵημι,-16.698448471503173,0.00026249302752895626,24,Narrative,4.3816818942190193e-05,0.03223261384648603
Παλλάς Ἀθήνη,-16.718648326487926,0.0005796721024597784,53,Narrative,4.335275710129263e-05,0.03223261384648603
ἵστημι ἔπος,-17.215866668710632,0.000185932561166344,17,Narrative,3.336381616863134e-05,0.026833850068106815
φαίδιμος Ἕκτωρ,-17.53234815411198,0.00030624186545044895,28,Narrative,2.824608699351987e-05,0.023024759642379895
δέω καλός,-17.637078912459906,0.00013124651376447813,12,Narrative,2.6732524411372113e-05,0.02208948773997777
ὀχθέω πρόσφημι,-17.637078912459906,0.00013124651376447813,12,Narrative,2.6732524411372113e-05,0.02208948773997777
προσεῖπον ἄναξ,-17.637078912459906,0.00013124651376447813,12,Narrative,2.6732524411372113e-05,0.02208948773997777
