lemma,log_ratio,g_squared,p_value,p_value_fdr,register,relative_frequency
ἀγανός,1.9983675565987147,13.42012383390065,0.0002489392654448136,0.005133152059282393,Speech,0.00015014874109664888
λωίων,1.9983675565987147,9.062230925063222,0.0026094340572451634,0.03172423225954271,Speech,6.569007422978388e-05
φώκη,1.9983675565987147,9.062230925063222,0.0026094340572451634,0.03172423225954271,Speech,6.569007422978388e-05
φῆμις,1.9983675565987147,9.062230925063222,0.0026094340572451634,0.03172423225954271,Speech,6.569007422978388e-05
ῥέζω,2.031890248637358,66.32170937481331,3.830168858687521e-16,1.0069753315043161e-13,Speech,0.0009384296318540555
χρεώ,2.0391895511189695,19.93343991964174,8.018547243690859e-06,0.00029587735947882106,Speech,0.0002439917042820544
κρείσσων,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
φάσκω,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
ἀλλότριος,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
ἀτιμάζω,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
μέθυ,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
κεύθω,2.0589921784151493,14.589646744135173,0.00013364679924706972,0.0030406598755341853,Speech,0.00015953303741518941
ἀλάομαι,2.078410264272251,21.07108093709986,4.425569902443537e-06,0.000185235420842077,Speech,0.00025337600060059497
τιμή,2.0879797152884016,27.639986011229134,1.4612659531481516e-07,8.781164617025285e-06,Speech,0.0003472189637860005
χάρμα,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
πολεμήιος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
κουρίδιος,2.116150592255098,15.766536161889114,7.165882748848862e-05,0.0018722537753436482,Speech,0.00016891733373372998
ὑβρίζω,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
δύσμορος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
δεῦτε,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
κατέπεφνον,2.116150592255098,15.766536161889114,7.165882748848862e-05,0.0018722537753436482,Speech,0.00016891733373372998
μάρτυρος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
βέλτερος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἀτέμβω,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἀσκηθής,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἀριφραδής,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
νήποινος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἀρείων,2.116150592255098,15.766536161889114,7.165882748848862e-05,0.0018722537753436482,Speech,0.00016891733373372998
ψεύδω,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
αἶσχος,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
νεμεσητός,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἀκηδής,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
ἄττα,2.116150592255098,10.3568353429294,0.0012899615134619488,0.01796762618005857,Speech,7.507437054832444e-05
καταλέγω,2.131898949223237,49.68381371430532,1.8062999118921594e-12,2.5756612133472437e-10,Speech,0.0006475164459792982
γενεά,2.138129498973873,36.47835113548325,1.5437131957641808e-09,1.4271713314246213e-07,Speech,0.00045983051960848714
ξένος,2.1422617362587837,146.8237068056965,8.575707294151755e-34,1.030677506652839e-30,Speech,0.001998855115849138
εὖχος,2.170217813525374,16.94997224204306,3.8377880962337946e-05,0.0011328881141619267,Speech,0.00017830163005227054
ἀπέχω,2.170217813525374,16.94997224204306,3.8377880962337946e-05,0.0011328881141619267,Speech,0.00017830163005227054
ἕκηλος,2.170217813525374,16.94997224204306,3.8377880962337946e-05,0.0011328881141619267,Speech,0.00017830163005227054
ἐκτελέω,2.187609556237243,24.517903381604224,7.362255818706739e-07,3.847121627501851e-05,Speech,0.00028152888955621663
ζώω,2.1961932999286344,32.17745221391955,1.4071432726131049e-08,1.0961385511568567e-06,Speech,0.00038475614906016275
Θεσπρωτοί,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
κύδιστος,2.2215111079129244,18.13926485013714,2.053236463014105e-05,0.0006619271298015825,Speech,0.00018768592637081108
ὠκύμορος,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
φθονέω,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
ἀνέρχομαι,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
μαψίδιος,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
δήω,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
ἠερόεις,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
νέμεσις,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
νεμεσίζομαι,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
νηπύτιος,2.2215111079129244,11.651439760795574,0.0006415286404430682,0.010624370968597505,Speech,8.445866686686499e-05
ἀπόλλυμι,2.254300930735915,50.96938731840709,9.38177781823063e-13,1.409444585442398e-10,Speech,0.0006193635570236766
σάφα,2.270301272082356,19.333827559614093,1.0974478298889908e-05,0.00037531823548195444,Speech,0.00019707022268935164
δύστηνος,2.316821287717249,20.533157856322262,5.8607178118985656e-06,0.00022514255228996634,Speech,0.0002064545190078922
σήμερον,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
ἔλδωρ,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
νοσφίζομαι,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
ἐπιεικής,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
αὔριον,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
ὑποτίθημι,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
αἰτίζω,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
Αἴγυπτος,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
καταπαύω,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
ἔτος,2.316821287717249,20.533157856322262,5.8607178118985656e-06,0.00022514255228996634,Speech,0.0002064545190078922
ἀρέσκω,2.316821287717249,12.946044178661747,0.0003205982271496758,0.006033988557069849,Speech,9.384296318540554e-05
ἀμείνων,2.3827792555090466,41.42726814955219,1.2233891999086328e-10,1.3908612620042336e-08,Speech,0.00045983051960848714
Αἶσα,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
ἀποπέμπω,2.403832664706879,22.944442331476235,1.6675161467966102e-06,7.708139199450485e-05,Speech,0.0002252231116449733
βασιλεύω,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
δύναμις,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
φαγεῖν,2.403832664706879,22.944442331476235,1.6675161467966102e-06,7.708139199450485e-05,Speech,0.0002252231116449733
οἶτος,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
ἀπηνής,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
ἐπαμύνω,2.403832664706879,14.240648596527924,0.0001608581020372506,0.0034699979806138187,Speech,0.0001032272595039461
πομπή,2.444654659227134,24.155689286594274,8.885328601759349e-07,4.476183803988108e-05,Speech,0.00023460740796351387
τίη,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
μαῖα,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
ἐπέοικε,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
ξενίζω,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
κατέδω,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
τελέθω,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
μεταλλάω,2.4838753723804152,25.370272357462067,4.7315368909762956e-07,2.5766903368563026e-05,Speech,0.0002439917042820544
ἐξαλαπάζω,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
ζόφος,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
ἰότης,2.4838753723804152,15.535253014394096,8.098088417926286e-05,0.0020337079958213087,Speech,0.00011261155582248665
δοκέω,2.5216157003632627,26.587934721918558,2.518114063039195e-07,1.4510201104348457e-05,Speech,0.00025337600060059497
γέρας,2.533885792955077,38.667655119228186,5.024669533646925e-10,4.973240563126067e-08,Speech,0.0003941404453787033
τοσόσδε,2.5579833445341373,16.829857432260273,4.088496082543673e-05,0.0011820109121113375,Speech,0.0001219958521410272
Περσεφόνεια,2.5579833445341373,16.829857432260273,4.088496082543673e-05,0.0011820109121113375,Speech,0.0001219958521410272
ἀντιάζω,2.5579833445341373,16.829857432260273,4.088496082543673e-05,0.0011820109121113375,Speech,0.0001219958521410272
ἐπικεύθω,2.5579833445341373,16.829857432260273,4.088496082543673e-05,0.0011820109121113375,Speech,0.0001219958521410272
τέκνον,2.613553195688948,68.98708341344656,9.911042970102563e-17,2.7793868169157623e-14,Speech,0.0007225908165276227
Εὐρύλοχος,2.6269762160210886,18.124461850126444,2.0692598970381104e-05,0.0006619271298015825,Speech,0.00013138014845956775
Κίρκη,2.6269762160210886,43.473643705191165,4.2970817086013634e-11,5.316374766832834e-09,Speech,0.0004316776306528655
ἆ,2.6269762160210886,18.124461850126444,2.0692598970381104e-05,0.0006619271298015825,Speech,0.00013138014845956775
πῆμα,2.6489551227398636,44.68031833383036,2.3197750489845132e-11,3.0494167948604235e-09,Speech,0.00044106192697140607
νημερτής,2.65976603884408,31.48515940215022,2.0097039966406902e-08,1.4702295411946196e-06,Speech,0.00029091318587475717
σχέτλιος,2.65976603884408,31.48515940215022,2.0097039966406902e-08,1.4702295411946196e-06,Speech,0.00029091318587475717
ὄλβιος,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
ἐίσκω,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
ἀλάλημαι,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
δυσμενής,2.69151473715866,32.71523649726271,1.0669756377748121e-08,8.549015276761423e-07,Speech,0.00030029748219329776
ἐξερέω,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
ἱκέτης,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
μείς,2.69151473715866,19.419066267992623,1.049540232447103e-05,0.0003648670237841933,Speech,0.00014076444477810832
θήν,2.7521393589750947,20.7136706858588,5.333387078765101e-06,0.00021065626992324316,Speech,0.00015014874109664888
ὀνίνημι,2.7521393589750947,20.7136706858588,5.333387078765101e-06,0.00021065626992324316,Speech,0.00015014874109664888
οἴομαι,2.777036910596822,117.2003841335613,2.5948115566159185e-27,1.9845590568917928e-24,Speech,0.0011918056324546505
αἴτιος,2.8092977728150434,22.008275103724973,2.714774766750821e-06,0.0001189552089201805,Speech,0.00015953303741518941
βάζω,2.8633649940853187,23.302879521591148,1.3839265915992421e-06,6.653128237213956e-05,Speech,0.00016891733373372998
ἀτάσθαλος,2.8633649940853187,23.302879521591148,1.3839265915992421e-06,6.653128237213956e-05,Speech,0.00016891733373372998
πέπων,2.8633649940853187,23.302879521591148,1.3839265915992421e-06,6.653128237213956e-05,Speech,0.00016891733373372998
κτῆμα,2.9146582884728693,61.741837617104466,3.915713588485357e-15,8.734804093706181e-13,Speech,0.0005724420754309738
πῆ,2.9146582884728693,24.59748393945732,7.064391172681491e-07,3.7145451834855864e-05,Speech,0.00017830163005227054
Ἀχαιίς,2.9634484526423015,25.892088357323495,3.610458915384346e-07,2.0115755533197684e-05,Speech,0.00018768592637081108
εἴθε,3.0099684682771946,27.186692775189673,1.8472576304969981e-07,1.0867817094665206e-05,Speech,0.00019707022268935164
δαιμόνιος,3.054420230848028,28.48129719305585,9.460798587513722e-08,5.959879189410607e-06,Speech,0.0002064545190078922
ἐτεός,3.054420230848028,28.48129719305585,9.460798587513722e-08,5.959879189410607e-06,Speech,0.0002064545190078922
πολυμήχανος,3.0969798452668242,29.775901610922023,4.849831204440211e-08,3.2904540260447983e-06,Speech,0.00021583881532643274
ὀφείλω,3.2511305250940827,34.95431928238672,3.3753181635796786e-09,2.9274795577521484e-07,Speech,0.00025337600060059497
τοιόσδε,3.2862218449053526,36.24892370025289,1.7365588927839734e-09,1.5880076048903878e-07,Speech,0.0002627602969191355
ἀτρεκής,3.4742740764082924,44.016550207449946,3.2561101155526173e-11,4.088605134648383e-09,Speech,0.00031906607483037883
τίπτε,3.680126130612441,54.373385550379346,1.6579317313318521e-13,2.905870761603098e-11,Speech,0.0003941404453787033
